domanialite,arrondissement,libelle_francais,genre,espece,circonference_cm,hauteur_m,stade_de_developpement
3,13,1,1,1,112.0,13.0,3
6,17,5,5,14,60.0,8.0,2
3,24,47,43,57,36.0,7.0,2
1,17,4,4,4,204.0,19.0,3
1,12,8,8,10,25.0,5.0,1
6,20,1,1,16,61.0,9.0,3
1,17,7,7,7,135.0,15.0,3
2,12,5,5,43,80.0,10.0,3
1,4,4,4,4,20.0,5.0,1
1,6,1,1,109,70.0,8.0,2
1,12,5,5,5,90.0,10.0,3
1,8,4,4,4,80.0,15.0,3
1,3,4,4,4,150.0,20.0,3
5,17,9,9,58,55.0,3.0,2
1,11,2,2,2,150.0,20.0,3
2,17,27,26,34,37.0,5.0,1
1,17,29,28,14,140.0,16.0,3
1,25,24,23,26,20.0,5.0,1
2,7,7,7,7,15.0,3.0,1
1,4,4,4,28,120.0,18.0,3
1,7,78,25,102,25.0,6.0,1
1,18,19,18,22,45.0,5.0,1
1,1,19,18,22,25.0,5.0,1
4,6,5,5,27,15.0,3.0,1
1,9,4,4,4,43.0,8.0,1
1,8,5,5,5,110.0,10.0,3
1,11,5,5,27,70.0,9.0,1
2,11,53,47,71,30.0,10.0,1
1,5,7,7,7,53.0,6.0,2
1,2,4,4,4,30.0,7.0,1
2,5,43,39,97,27.0,4.0,1
3,1,5,5,29,90.0,10.0,2
1,11,2,2,2,105.0,12.0,1
2,13,95,80,141,88.0,9.0,2
2,11,9,9,33,110.0,18.0,4
1,10,5,5,29,85.0,14.0,3
1,3,5,5,14,45.0,5.0,2
1,4,5,5,5,115.0,12.0,3
4,13,4,4,4,111.0,10.0,3
1,8,4,4,4,186.0,18.0,3
1,8,4,4,4,100.0,15.0,3
1,7,5,5,5,20.0,4.0,1
1,17,4,4,4,112.0,14.0,3
4,6,18,17,21,42.0,6.0,1
1,2,2,2,2,22.0,4.0,1
1,7,4,4,4,145.0,18.0,3
1,8,7,7,7,180.0,18.0,3
1,5,4,4,4,135.0,13.0,3
1,1,4,4,4,140.0,10.0,2
3,7,2,2,2,205.0,13.0,3
1,13,4,4,4,134.0,22.0,2
1,6,4,4,4,220.0,20.0,4
1,10,2,2,2,90.0,10.0,2
1,18,4,4,14,70.0,10.0,2
1,23,4,4,4,30.0,6.0,1
1,6,35,32,44,110.0,9.0,3
1,12,10,10,12,50.0,8.0,2
2,11,39,36,48,60.0,10.0,2
1,10,6,6,51,30.0,6.0,1
1,2,1,1,15,43.0,6.0,2
1,11,32,30,14,45.0,7.0,1
5,1,5,5,14,115.0,9.0,3
1,8,27,26,95,25.0,5.0,1
1,5,4,4,4,58.0,10.0,1
6,18,26,25,32,30.0,4.0,2
2,2,2,2,8,150.0,20.0,3
1,11,2,2,2,240.0,25.0,3
2,4,84,73,115,50.0,5.0,2
1,15,4,4,4,70.0,10.0,2
1,11,4,4,4,210.0,22.0,3
1,3,4,4,4,75.0,10.0,3
2,11,24,23,26,85.0,10.0,3
1,4,14,14,5,20.0,5.0,1
1,5,1,1,1,186.0,18.0,4
1,13,1,1,16,56.0,8.0,2
3,19,2,2,2,155.0,15.0,3
3,19,2,2,2,103.0,10.0,3
1,5,4,4,4,142.0,20.0,3
1,7,4,4,4,20.0,6.0,1
1,17,1,1,1,77.0,7.0,3
1,11,4,4,4,170.0,18.0,3
1,2,4,4,4,105.0,14.0,3
1,5,2,2,2,106.0,10.0,3
1,6,18,17,21,120.0,10.0,3
1,7,5,5,5,25.0,5.0,1
1,4,5,5,5,85.0,10.0,3
1,8,4,4,28,165.0,15.0,3
1,13,44,40,53,35.0,6.0,1
1,18,4,4,4,55.0,5.0,2
1,11,4,4,4,145.0,17.0,2
2,6,2,2,2,453.0,25.0,4
1,1,19,18,22,40.0,5.0,1
1,12,5,5,29,100.0,14.0,3
1,5,5,5,29,102.0,10.0,3
2,13,4,4,4,195.0,15.0,3
1,17,4,4,4,155.0,14.0,3
1,8,4,4,4,190.0,20.0,3
1,5,26,25,131,68.0,6.0,1
3,7,1,1,16,85.0,12.0,3
1,20,18,17,21,55.0,7.0,3
1,3,4,4,4,105.0,10.0,3
2,1,1,1,16,25.0,5.0,1
1,4,4,4,4,35.0,5.0,1
6,5,5,5,14,99.0,16.0,3
1,3,4,4,4,120.0,15.0,3
1,12,4,4,4,180.0,18.0,3
1,18,7,7,7,90.0,10.0,2
2,17,9,9,103,38.0,5.0,1
1,8,18,17,21,115.0,15.0,3
1,11,6,6,14,65.0,10.0,1
1,8,2,2,2,50.0,6.0,2
1,5,2,2,2,103.0,17.0,3
1,2,2,2,2,138.0,14.0,3
1,17,4,4,4,75.0,10.0,2
2,17,64,55,228,38.0,5.0,2
1,12,4,4,4,155.0,15.0,3
3,17,5,5,27,26.0,5.0,1
1,7,4,4,4,120.0,15.0,3
1,3,18,17,21,170.0,10.0,3
1,2,4,4,4,123.0,16.0,3
1,4,4,4,4,75.0,10.0,2
1,23,46,42,56,50.0,8.0,3
1,18,4,4,4,105.0,15.0,3
2,5,4,4,4,217.0,20.0,4
1,1,2,2,2,135.0,12.0,3
2,11,6,6,14,30.0,6.0,1
1,9,23,22,80,234.0,20.0,4
2,12,13,13,17,40.0,7.0,3
1,1,1,1,1,25.0,5.0,1
1,5,2,2,2,97.0,12.0,3
6,6,30,18,36,10.0,3.0,1
1,17,4,4,4,64.0,8.0,1
1,23,4,4,4,90.0,16.0,3
1,15,14,14,5,110.0,15.0,3
1,4,4,4,4,145.0,17.0,3
1,4,4,4,4,30.0,8.0,1
1,10,4,4,4,210.0,18.0,3
1,5,4,4,4,135.0,18.0,3
1,17,8,8,10,90.0,12.0,3
1,11,5,5,43,85.0,10.0,2
2,1,9,9,45,151.0,17.0,3
2,17,26,25,424,120.0,6.0,3
2,6,9,9,45,126.0,12.0,3
1,7,4,4,4,150.0,12.0,3
2,11,2,2,2,190.0,15.0,3
2,1,27,26,95,95.0,10.0,2
1,2,4,4,4,168.0,20.0,3
1,2,4,4,4,70.0,14.0,3
1,2,2,2,2,87.0,10.0,2
1,4,4,4,4,95.0,14.0,3
5,6,26,25,32,35.0,6.0,1
3,16,5,5,29,40.0,10.0,1
1,3,4,4,4,45.0,5.0,2
1,12,1,1,1,85.0,10.0,3
5,6,26,25,200,35.0,6.0,1
1,10,2,2,2,110.0,10.0,3
1,12,5,5,5,85.0,12.0,3
3,16,4,4,4,114.0,26.0,2
1,5,4,4,4,90.0,12.0,3
3,6,1,1,16,115.0,12.0,3
1,10,2,2,8,39.0,7.0,2
1,7,4,4,4,40.0,6.0,1
1,10,5,5,29,190.0,20.0,3
1,8,2,2,8,105.0,10.0,3
1,12,8,8,10,55.0,8.0,3
1,6,23,22,80,115.0,20.0,3
1,8,27,26,95,25.0,5.0,1
3,19,10,10,12,115.0,9.0,3
2,13,6,6,301,35.0,6.0,1
1,13,4,4,4,48.0,8.0,1
3,19,2,2,2,20.0,4.0,1
2,6,2,2,2,220.0,15.0,3
5,18,64,55,87,20.0,4.0,1
2,5,4,4,4,143.0,16.0,3
1,9,2,2,8,94.0,11.0,3
1,3,4,4,4,115.0,10.0,3
1,1,38,35,47,55.0,5.0,1
1,5,2,2,2,45.0,7.0,1
1,22,4,4,4,135.0,12.0,3
1,17,2,2,2,120.0,15.0,3
1,11,1,1,15,35.0,6.0,1
1,12,4,4,4,25.0,6.0,1
1,7,19,18,22,100.0,10.0,3
3,16,1,1,16,138.0,15.0,3
2,5,1,1,16,37.0,4.0,1
1,22,4,4,4,105.0,15.0,3
1,11,6,6,14,45.0,9.0,1
1,12,2,2,2,55.0,8.0,3
2,1,9,9,33,45.0,5.0,1
1,18,4,4,4,30.0,5.0,1
1,17,4,4,4,180.0,18.0,3
1,7,2,2,8,50.0,8.0,2
2,7,5,5,29,100.0,12.0,3
1,2,2,2,2,82.0,13.0,3
1,5,7,7,7,86.0,10.0,3
1,12,5,5,5,80.0,10.0,3
2,6,89,76,124,30.0,4.0,1
1,11,5,5,43,120.0,14.0,3
1,8,113,96,189,50.0,5.0,3
5,13,24,23,26,80.0,8.0,2
1,6,4,4,4,210.0,25.0,4
2,5,25,24,31,35.0,5.0,1
1,23,1,1,92,60.0,12.0,3
1,11,5,5,27,85.0,8.0,3
4,13,20,19,23,48.0,5.0,2
1,1,49,25,63,125.0,5.0,3
2,7,29,28,424,100.0,18.0,3
1,2,2,2,8,40.0,5.0,1
6,7,1,1,16,100.0,10.0,3
3,7,10,10,14,85.0,10.0,3
3,19,4,4,4,140.0,15.0,3
1,13,4,4,4,30.0,6.0,1
2,1,18,17,21,105.0,12.0,3
1,12,52,20,122,30.0,6.0,1
4,5,41,38,11,93.0,9.0,2
2,4,2,2,2,90.0,9.0,3
1,13,4,4,18,236.0,26.0,4
1,5,5,5,29,58.0,8.0,2
1,8,2,2,2,95.0,10.0,3
1,2,2,2,2,85.0,9.0,3
1,22,2,2,8,25.0,5.0,1
1,5,4,4,4,82.0,10.0,2
3,1,5,5,29,125.0,10.0,2
1,23,51,46,67,35.0,5.0,1
1,12,5,5,5,120.0,12.0,3
3,16,26,25,63,30.0,3.0,1
6,5,18,17,21,35.0,6.0,1
2,1,39,36,48,380.0,15.0,4
2,7,35,32,44,140.0,10.0,3
4,6,4,4,4,166.0,17.0,3
1,5,4,4,4,211.0,19.0,4
1,22,35,32,44,190.0,15.0,4
1,13,4,4,4,113.0,12.0,2
1,9,4,4,4,107.0,10.0,3
3,1,37,34,166,85.0,7.0,2
3,16,4,4,18,224.0,28.0,3
3,5,1,1,70,36.0,5.0,1
3,17,2,2,2,114.0,14.0,3
2,7,41,38,11,100.0,10.0,3
1,10,2,2,2,170.0,20.0,3
1,11,1,1,15,35.0,6.0,1
2,14,37,34,166,85.0,7.0,3
1,7,78,25,102,50.0,6.0,2
1,5,4,4,4,145.0,16.0,3
1,6,18,17,21,70.0,10.0,2
3,1,29,28,424,110.0,10.0,2
2,7,8,8,10,40.0,6.0,1
3,7,1,1,16,120.0,16.0,3
2,3,11,11,53,75.0,10.0,2
3,17,2,2,2,205.0,18.0,4
1,11,5,5,43,135.0,18.0,3
2,7,5,5,27,95.0,10.0,3
1,12,10,10,73,60.0,8.0,3
1,17,65,56,88,80.0,8.0,3
1,12,14,14,5,140.0,12.0,3
1,4,4,4,4,55.0,8.0,1
6,8,4,4,4,150.0,10.0,3
2,18,7,7,7,35.0,5.0,1
3,7,64,55,87,55.0,6.0,2
1,12,5,5,5,75.0,8.0,3
1,3,7,7,7,125.0,10.0,3
3,7,1,1,1,65.0,8.0,3
3,7,2,2,2,165.0,16.0,3
3,16,4,4,18,202.0,26.0,3
2,5,16,10,20,98.0,9.0,3
1,5,4,4,4,20.0,5.0,1
6,7,53,47,71,70.0,8.0,3
1,3,4,4,4,115.0,15.0,2
3,16,5,5,29,70.0,10.0,2
5,7,23,22,80,250.0,20.0,4
2,20,2,2,2,135.0,15.0,3
3,13,3,3,3,66.0,5.0,3
4,5,7,7,7,117.0,11.0,3
2,2,4,4,4,140.0,18.0,3
2,5,54,48,72,34.0,4.0,2
1,23,65,56,88,95.0,10.0,3
1,15,5,5,29,50.0,6.0,2
1,13,7,7,7,86.0,10.0,2
1,7,25,24,31,20.0,5.0,1
1,6,4,4,4,5.0,5.0,2
6,5,4,4,4,80.0,14.0,3
3,7,18,17,21,35.0,5.0,2
5,5,50,45,66,50.0,7.0,2
2,1,7,7,7,104.0,16.0,3
1,11,4,4,4,170.0,22.0,3
3,19,1,1,1,120.0,13.0,3
1,12,2,2,2,135.0,12.0,3
1,2,2,2,2,100.0,13.0,3
1,1,4,4,4,115.0,10.0,2
1,18,4,4,4,120.0,15.0,3
1,11,2,2,14,135.0,13.0,3
1,8,40,37,49,45.0,8.0,2
1,23,65,56,88,160.0,12.0,4
1,8,27,26,95,20.0,5.0,1
2,17,45,41,96,25.0,5.0,1
1,17,4,4,4,75.0,10.0,3
2,13,1,1,15,20.0,3.0,1
1,8,4,4,28,130.0,20.0,3
1,5,5,5,29,48.0,10.0,1
1,7,4,4,4,85.0,12.0,3
6,3,21,20,24,5.0,1.0,1
1,6,4,4,4,30.0,6.0,1
1,12,1,1,16,105.0,12.0,3
5,7,5,5,14,95.0,12.0,3
1,7,12,12,14,25.0,3.0,1
1,22,4,4,4,60.0,12.0,2
1,6,40,37,49,25.0,5.0,1
5,6,4,4,4,125.0,15.0,3
1,4,2,2,2,170.0,16.0,3
1,2,18,17,21,29.0,6.0,2
1,12,8,8,10,75.0,10.0,3
1,1,1,1,16,105.0,8.0,2
3,17,6,6,6,81.0,9.0,3
3,16,46,42,56,45.0,4.0,1
1,3,4,4,4,170.0,20.0,3
1,5,1,1,1,89.0,9.0,3
1,2,2,2,2,124.0,15.0,3
2,11,1,1,16,140.0,22.0,3
1,22,4,4,4,80.0,10.0,2
1,9,4,4,4,117.0,13.0,3
2,4,4,4,4,250.0,22.0,3
1,22,4,4,4,150.0,18.0,3
1,1,4,4,4,150.0,13.0,3
2,5,17,16,7,30.0,4.0,1
1,18,4,4,4,145.0,20.0,3
1,18,4,4,4,110.0,15.0,3
3,16,4,4,18,230.0,28.0,3
1,7,4,4,4,115.0,14.0,3
1,12,4,4,4,115.0,18.0,3
1,22,4,4,4,60.0,10.0,2
2,7,78,25,102,30.0,3.0,1
1,11,4,4,4,130.0,15.0,3
6,3,2,2,2,70.0,10.0,3
3,13,2,2,2,173.0,19.0,3
1,6,4,4,4,55.0,5.0,2
1,4,4,4,28,95.0,15.0,3
1,9,14,14,5,40.0,5.0,1
3,16,4,4,18,52.0,8.0,2
1,6,23,22,80,130.0,20.0,3
2,17,68,31,240,15.0,3.0,1
1,17,4,4,4,55.0,8.0,2
1,4,4,4,4,205.0,20.0,4
2,4,5,5,14,120.0,15.0,3
1,1,7,7,7,90.0,7.0,2
2,8,26,25,107,20.0,4.0,1
2,18,5,5,43,95.0,15.0,3
2,11,2,2,8,30.0,5.0,3
1,11,4,4,4,140.0,18.0,3
1,17,4,4,4,90.0,12.0,3
1,8,5,5,5,115.0,12.0,3
3,1,20,19,23,45.0,5.0,1
1,17,6,6,51,38.0,5.0,1
2,1,1,1,1,140.0,10.0,3
1,8,2,2,2,75.0,8.0,2
2,5,187,15,424,48.0,5.0,2
2,1,116,25,24,25.0,4.0,1
1,7,78,25,102,20.0,5.0,1
1,15,78,25,102,40.0,5.0,2
1,17,4,4,4,74.0,10.0,2
1,13,7,7,7,108.0,10.0,2
1,13,2,2,8,110.0,10.0,3
1,17,65,56,88,169.0,10.0,3
1,12,18,17,21,50.0,7.0,2
1,5,2,2,2,122.0,15.0,3
6,12,43,39,97,55.0,7.0,2
1,14,4,4,4,80.0,10.0,2
1,1,2,2,2,140.0,12.0,2
1,5,2,2,2,77.0,10.0,2
2,1,1,1,1,189.0,18.0,3
1,5,7,7,7,99.0,16.0,3
1,5,4,4,4,145.0,15.0,3
2,12,5,5,43,95.0,10.0,3
1,6,4,4,4,55.0,10.0,2
1,1,1,1,16,150.0,12.0,3
1,8,13,13,17,43.0,6.0,2
2,17,5,5,27,83.0,11.0,2
1,4,4,4,28,150.0,20.0,3
2,18,5,5,43,65.0,10.0,3
1,3,2,2,2,200.0,15.0,3
1,17,2,2,2,60.0,8.0,2
1,2,4,4,4,73.0,10.0,3
3,7,1,1,1,125.0,15.0,3
1,8,13,13,17,55.0,6.0,1
1,22,4,4,4,135.0,18.0,3
1,3,10,10,12,40.0,5.0,1
1,17,5,5,5,100.0,10.0,3
3,16,3,3,3,150.0,6.0,3
1,3,5,5,5,55.0,5.0,1
1,5,2,2,2,86.0,15.0,3
1,2,4,4,4,48.0,7.0,2
2,17,2,2,2,135.0,12.0,3
1,10,2,2,2,145.0,14.0,3
1,1,26,25,40,30.0,3.0,1
3,19,8,8,10,75.0,8.0,2
5,3,1,1,16,55.0,10.0,2
6,12,49,25,63,125.0,8.0,3
1,23,65,56,88,100.0,10.0,3
1,12,10,10,12,60.0,7.0,2
2,4,4,4,4,70.0,10.0,2
4,5,20,19,23,20.0,2.0,1
1,5,4,4,4,325.0,24.0,4
1,8,6,6,9,70.0,12.0,2
1,22,4,4,4,70.0,12.0,2
3,16,58,50,136,140.0,5.0,3
1,5,5,5,27,35.0,7.0,1
1,17,4,4,4,190.0,18.0,3
1,10,2,2,8,95.0,10.0,3
1,11,7,7,7,35.0,6.0,3
2,3,22,21,25,95.0,15.0,3
1,8,4,4,4,70.0,12.0,3
3,24,4,4,4,25.0,5.0,1
1,23,4,4,4,450.0,25.0,3
1,7,26,25,99,40.0,6.0,2
1,2,4,4,4,100.0,13.0,3
1,15,4,4,4,220.0,20.0,3
2,8,7,7,7,30.0,2.0,1
1,12,4,4,4,90.0,12.0,2
1,12,4,4,4,60.0,8.0,3
5,12,67,25,90,70.0,4.0,3
1,18,4,4,4,190.0,20.0,3
1,12,18,17,21,40.0,6.0,2
5,7,9,9,11,15.0,1.0,1
4,6,28,27,14,113.0,6.0,3
2,17,43,39,97,34.0,7.0,1
1,11,5,5,43,140.0,19.0,3
2,12,5,5,43,100.0,12.0,3
1,6,18,17,21,105.0,10.0,3
2,17,24,23,26,22.0,3.0,1
1,13,8,8,10,102.0,12.0,2
1,11,4,4,4,90.0,12.0,1
3,19,4,4,4,345.0,15.0,4
1,8,4,4,4,80.0,10.0,2
1,4,4,4,4,250.0,23.0,4
1,20,4,4,4,47.0,10.0,2
1,8,4,4,28,70.0,12.0,2
1,6,1,1,41,45.0,5.0,1
1,3,2,2,2,165.0,10.0,3
5,3,28,27,14,20.0,5.0,1
1,8,2,2,2,160.0,18.0,3
2,1,3,3,3,143.0,16.0,4
5,7,19,18,22,40.0,5.0,2
2,11,9,9,11,140.0,9.0,3
1,25,4,4,4,155.0,20.0,3
2,5,4,4,4,285.0,22.0,4
2,11,1,1,16,120.0,15.0,3
6,8,23,22,11,55.0,8.0,1
1,10,1,1,15,50.0,7.0,2
1,1,4,4,4,160.0,15.0,3
6,23,4,4,4,285.0,25.0,3
1,17,7,7,7,60.0,8.0,2
5,19,5,5,5,160.0,6.0,3
6,13,5,5,14,79.0,10.0,3
1,5,5,5,29,90.0,11.0,3
1,23,65,56,88,65.0,6.0,2
2,5,88,75,42,10.0,2.0,1
3,5,2,2,2,183.0,19.0,3
2,4,5,5,5,80.0,15.0,3
2,5,93,57,59,46.0,4.0,2
1,4,4,4,4,20.0,5.0,1
2,7,9,9,45,110.0,14.0,3
1,4,4,4,28,91.0,6.0,3
2,7,23,22,50,175.0,18.0,3
6,1,31,29,37,20.0,3.0,1
1,3,2,2,8,65.0,5.0,2
1,18,5,5,5,70.0,10.0,2
3,5,47,44,62,29.0,7.0,2
1,17,4,4,4,60.0,8.0,2
3,19,2,2,2,155.0,15.0,3
1,7,7,7,7,40.0,5.0,1
3,19,1,1,1,143.0,9.0,3
5,7,1,1,1,100.0,10.0,3
6,13,2,2,2,13.0,10.0,3
3,7,1,1,16,160.0,10.0,3
1,1,45,41,27,50.0,7.0,1
1,8,52,20,122,60.0,8.0,2
2,8,59,51,75,220.0,20.0,3
2,7,18,17,21,90.0,6.0,3
3,16,4,4,18,254.0,25.0,4
1,8,28,27,50,135.0,10.0,3
1,7,18,17,21,60.0,5.0,2
1,23,4,4,4,120.0,20.0,3
2,3,4,4,4,380.0,25.0,3
1,5,4,4,4,34.0,8.0,1
1,12,1,1,16,45.0,7.0,2
1,11,5,5,43,95.0,14.0,3
3,19,24,23,26,147.0,9.0,3
1,10,4,4,4,155.0,18.0,3
1,1,4,4,4,150.0,15.0,3
1,13,4,4,4,207.0,21.0,4
6,6,18,17,21,50.0,6.0,2
1,4,4,4,28,190.0,25.0,3
2,3,4,4,4,140.0,15.0,3
2,5,1,1,1,136.0,17.0,3
1,8,4,4,4,50.0,8.0,2
6,13,52,20,81,35.0,6.0,1
1,22,2,2,2,80.0,12.0,3
2,17,6,6,51,33.0,5.0,1
2,2,13,13,17,80.0,7.0,2
1,3,4,4,4,195.0,15.0,3
1,13,20,19,23,33.0,6.0,1
1,2,2,2,2,94.0,8.0,3
2,11,6,6,14,30.0,8.0,1
3,7,81,70,62,110.0,14.0,3
2,9,26,25,40,145.0,6.0,3
3,7,10,10,14,80.0,15.0,3
6,8,4,4,4,170.0,12.0,3
3,17,2,2,2,160.0,17.0,3
1,17,65,56,88,140.0,10.0,3
1,18,22,21,25,115.0,15.0,3
1,11,2,2,2,130.0,12.0,3
3,7,1,1,1,75.0,14.0,3
1,10,2,2,2,250.0,25.0,3
1,12,20,19,23,40.0,6.0,3
1,7,4,4,4,230.0,20.0,4
6,4,55,33,159,14.0,3.0,1
2,17,67,25,90,87.0,7.0,3
1,13,18,17,21,56.0,6.0,3
1,6,4,4,4,60.0,10.0,2
1,1,7,7,7,60.0,6.0,1
1,23,23,22,50,185.0,18.0,3
1,12,2,2,2,60.0,6.0,3
2,11,24,23,26,30.0,4.0,1
1,4,4,4,4,60.0,8.0,1
1,14,18,17,21,70.0,5.0,1
3,16,3,3,3,95.0,6.0,2
6,8,5,5,14,55.0,7.0,2
1,7,78,25,102,20.0,4.0,1
2,5,9,9,11,100.0,11.0,3
1,23,65,56,88,90.0,10.0,3
6,22,4,4,4,150.0,17.0,3
1,8,6,6,64,75.0,8.0,2
4,13,4,4,4,164.0,16.0,3
1,5,1,1,16,26.0,5.0,1
1,23,4,4,4,90.0,15.0,3
1,2,2,2,2,20.0,5.0,1
1,8,28,27,50,100.0,10.0,3
1,7,4,4,4,110.0,14.0,3
1,5,2,2,2,162.0,18.0,3
1,8,19,18,22,70.0,8.0,2
1,8,4,4,28,85.0,10.0,3
3,19,4,4,4,175.0,14.0,3
1,18,4,4,4,140.0,20.0,3
1,18,65,56,88,85.0,8.0,2
2,6,1,1,15,20.0,2.0,1
1,23,4,4,4,20.0,5.0,1
2,1,9,9,103,139.0,22.0,3
1,12,5,5,5,115.0,12.0,3
2,5,1,1,123,58.0,6.0,2
1,3,4,4,4,90.0,10.0,3
1,18,8,8,10,25.0,5.0,1
1,18,4,4,14,205.0,25.0,3
6,17,1,1,424,16.0,2.0,1
1,14,11,11,13,25.0,5.0,1
1,8,18,17,21,140.0,15.0,3
1,12,5,5,29,100.0,15.0,3
2,11,9,9,11,120.0,7.0,3
5,13,2,2,2,131.0,12.0,3
1,5,4,4,4,130.0,16.0,3
2,17,24,23,26,35.0,5.0,1
1,13,24,23,26,85.0,9.0,3
2,6,43,39,14,60.0,5.0,2
1,17,5,5,43,65.0,8.0,2
1,4,4,4,18,160.0,8.0,3
1,2,2,2,2,61.0,10.0,2
2,5,26,25,119,98.0,6.0,3
1,11,8,8,10,50.0,7.0,1
1,6,5,5,29,105.0,17.0,3
1,10,4,4,4,26.0,7.0,1
3,7,1,1,1,110.0,14.0,3
2,4,4,4,4,270.0,25.0,4
6,8,1,1,16,75.0,14.0,3
1,12,7,7,7,210.0,15.0,3
1,9,5,5,5,51.0,8.0,2
2,13,84,73,115,30.0,5.0,1
2,4,4,4,4,250.0,20.0,3
1,11,4,4,4,25.0,5.0,1
2,5,39,36,48,87.0,8.0,2
2,17,83,72,129,18.0,5.0,1
1,12,4,4,4,60.0,10.0,3
1,9,28,27,50,105.0,8.0,3
1,11,5,5,43,140.0,14.0,3
1,18,4,4,4,145.0,25.0,3
1,5,4,4,4,88.0,15.0,3
1,5,2,2,2,107.0,9.0,3
3,16,3,3,3,120.0,9.0,2
2,11,39,36,48,120.0,25.0,3
1,7,5,5,27,90.0,15.0,3
2,11,1,1,15,30.0,5.0,1
2,25,97,18,157,75.0,5.0,3
1,7,4,4,4,90.0,12.0,2
2,11,9,9,11,10.0,11.0,3
2,17,72,60,104,225.0,18.0,3
2,7,45,41,110,20.0,5.0,1
1,18,4,4,4,95.0,15.0,2
1,8,5,5,5,140.0,18.0,3
1,5,4,4,4,205.0,18.0,3
1,13,19,18,22,40.0,6.0,1
2,13,9,9,33,55.0,7.0,1
1,5,2,2,2,82.0,10.0,3
3,16,1,1,1,205.0,15.0,4
1,18,18,17,21,115.0,10.0,3
1,12,5,5,5,65.0,8.0,2
5,5,34,31,14,75.0,9.0,2
2,9,26,25,54,18.0,4.0,1
2,17,1,1,1,222.0,20.0,4
1,12,2,2,2,100.0,12.0,3
1,1,2,2,2,70.0,8.0,1
1,1,7,7,7,40.0,5.0,1
5,18,21,20,24,20.0,2.0,1
1,6,45,41,14,85.0,10.0,2
1,6,18,17,21,155.0,12.0,3
3,7,2,2,2,215.0,20.0,3
1,25,24,23,26,75.0,10.0,3
3,16,49,25,63,275.0,18.0,4
1,12,4,4,4,175.0,15.0,3
3,1,5,5,29,80.0,10.0,2
3,7,1,1,16,115.0,7.0,3
1,11,5,5,43,90.0,13.0,2
3,19,1,1,1,147.0,16.0,3
3,19,2,2,2,195.0,20.0,3
1,1,7,7,7,35.0,5.0,1
3,19,5,5,29,140.0,14.0,3
2,11,4,4,4,220.0,18.0,3
2,4,4,4,4,55.0,8.0,2
1,4,5,5,5,128.0,13.0,3
5,5,26,25,119,81.0,6.0,1
1,11,5,5,43,135.0,18.0,3
1,12,2,2,8,40.0,8.0,2
1,13,2,2,2,148.0,16.0,3
1,11,4,4,4,120.0,15.0,3
4,5,7,7,7,122.0,16.0,3
1,8,2,2,2,130.0,18.0,3
2,13,1,1,1,60.0,11.0,2
1,12,7,7,7,70.0,10.0,3
1,6,4,4,4,70.0,10.0,2
1,4,4,4,18,80.0,10.0,2
1,12,41,38,11,70.0,10.0,2
1,21,46,42,56,25.0,5.0,1
2,3,5,5,27,100.0,5.0,3
1,5,2,2,2,92.0,14.0,3
2,3,1,1,1,175.0,15.0,3
3,13,1,1,1,100.0,11.0,3
1,8,29,28,14,115.0,15.0,3
1,1,1,1,1,95.0,8.0,2
3,7,1,1,1,250.0,16.0,3
1,3,4,4,4,40.0,5.0,2
2,4,7,7,7,70.0,8.0,3
1,4,5,5,5,120.0,15.0,3
3,16,1,1,1,210.0,18.0,4
1,8,1,1,16,80.0,7.0,1
3,19,5,5,5,227.0,18.0,4
1,1,5,5,78,75.0,10.0,2
1,3,8,8,10,85.0,10.0,3
3,19,31,29,37,35.0,4.0,1
1,2,2,2,2,195.0,18.0,3
1,18,7,7,7,155.0,20.0,3
1,4,4,4,28,90.0,15.0,3
2,11,22,21,25,100.0,15.0,3
1,5,5,5,5,110.0,16.0,3
3,17,2,2,8,55.0,7.0,2
1,10,9,9,272,22.0,3.0,1
1,5,4,4,4,63.0,10.0,2
1,6,6,6,30,65.0,10.0,3
2,11,2,2,2,160.0,18.0,3
2,20,96,81,150,55.0,5.0,2
6,18,26,25,40,35.0,4.0,2
1,6,22,21,25,65.0,10.0,2
3,16,23,22,11,105.0,15.0,3
1,11,2,2,2,150.0,14.0,2
1,10,49,25,63,30.0,4.0,1
2,7,187,25,24,25.0,5.0,1
1,6,4,4,4,125.0,20.0,3
2,18,78,25,102,35.0,5.0,1
1,3,5,5,5,175.0,10.0,3
2,6,12,12,14,25.0,4.0,1
1,10,1,1,15,46.0,7.0,2
1,1,7,7,7,30.0,5.0,1
1,6,27,26,34,35.0,7.0,2
1,12,6,6,30,55.0,5.0,2
2,7,7,7,7,50.0,6.0,1
1,1,5,5,5,60.0,5.0,1
1,8,5,5,5,100.0,10.0,3
1,18,4,4,4,65.0,10.0,2
1,5,4,4,4,153.0,15.0,3
1,11,2,2,2,110.0,12.0,1
1,25,23,22,14,110.0,15.0,3
3,24,47,43,57,74.0,13.0,2
1,10,4,4,4,30.0,8.0,1
1,7,4,4,4,135.0,12.0,3
1,10,2,2,2,52.0,7.0,2
3,19,11,11,53,51.0,5.0,2
2,4,7,7,7,70.0,7.0,2
1,2,2,2,2,123.0,12.0,3
1,7,19,18,22,70.0,8.0,2
1,23,7,7,7,90.0,15.0,3
1,18,14,14,5,60.0,8.0,1
3,17,41,38,11,39.0,6.0,1
